geo_join_id,neighborhood,data_value,message
406,Fresh Meadows,2.1,
406,Fresh Meadows,2,
407,Southwest Queens,1,
407,Southwest Queens,1.4,
408,Jamaica,0.5,
408,Jamaica,0.6,
409,Southeast Queens,0.5,
409,Southeast Queens,0.8,
410,Rockaways,0.2,
410,Rockaways,0.2,
501,Port Richmond,0.3,
501,Port Richmond,0.5,
502,Stapleton - St. George,0.8,
502,Stapleton - St. George,0.7,
503,Willowbrook,0.7,
503,Willowbrook,0.8,
504,South Beach - Tottenville,0.3,
504,South Beach - Tottenville,0.2,
101,Kingsbridge - Riverdale,2.3,
101,Kingsbridge - Riverdale,1.9,
102,Northeast Bronx,1.9,
102,Northeast Bronx,1.5,
103,Fordham - Bronx Pk,0.7,
103,Fordham - Bronx Pk,0.8,
104,Pelham - Throgs Neck,2.1,
104,Pelham - Throgs Neck,1.9,
105,Crotona -Tremont,4,
105,Crotona -Tremont,3,
106,High Bridge - Morrisania,3.8,
106,High Bridge - Morrisania,2.8,
107,Hunts Point - Mott Haven,1.4,
107,Hunts Point - Mott Haven,1.3,
201,Greenpoint,3.8,
201,Greenpoint,2,
202,Downtown - Heights - Slope,2.7,
202,Downtown - Heights - Slope,3.3,
203,Bedford Stuyvesant - Crown Heights,1.1,
203,Bedford Stuyvesant - Crown Heights,1,
204,East New York,0.8,
204,East New York,2.3,
205,Sunset Park,1.8,
205,Sunset Park,1.7,
206,Borough Park,1.1,
206,Borough Park,0.6,
207,East Flatbush - Flatbush,0.9,
207,East Flatbush - Flatbush,0.5,
208,Canarsie - Flatlands,0.4,
208,Canarsie - Flatlands,0.3,
208,Bensonhurst - Bay Ridge,1,
208,Bensonhurst - Bay Ridge,1,
210,Coney Island - Sheepshead Bay,0.6,
210,Coney Island - Sheepshead Bay,0.3,
211,Williamsburg - Bushwick,0.5,
211,Williamsburg - Bushwick,0.5,
301,Washington Heights,1.6,
301,Washington Heights,2.6,
302,Central Harlem - Morningside Heights,1.2,
302,Central Harlem - Morningside Heights,0.9,
303,East Harlem,2.1,
303,East Harlem,2.3,
304,Upper West Side,3.3,
304,Upper West Side,1.9,
305,Upper East Side,2.3,
305,Upper East Side,2.9,
306,Chelsea - Clinton,3.8,
306,Chelsea - Clinton,3.4,
307,Gramercy Park - Murray Hill,2.6,
307,Gramercy Park - Murray Hill,4.4,
308,Greenwich Village - SoHo,5,
308,Greenwich Village - SoHo,3.8,
309,Union Square - Lower East Side,1.9,
309,Union Square - Lower East Side,3.2,
310,Lower Manhattan,1.6,
310,Lower Manhattan,1.1,
401,Long Island City - Astoria,1.2,
401,Long Island City - Astoria,1.6,
402,West Queens,2.5,
402,West Queens,2,
403,Flushing - Clearview,1.2,
403,Flushing - Clearview,1.2,
404,Bayside - Little Neck,2,
404,Bayside - Little Neck,1.9,
405,Ridgewood - Forest Hills,0.7,
405,Ridgewood - Forest Hills,1,
406,Fresh Meadows,2.1,
406,Fresh Meadows,2,
407,Southwest Queens,1,
407,Southwest Queens,1.4,
408,Jamaica,0.5,
408,Jamaica,0.6,
409,Southeast Queens,0.5,
409,Southeast Queens,0.8,
410,Rockaways,0.2,
410,Rockaways,0.2,
501,Port Richmond,0.3,
501,Port Richmond,0.5,
502,Stapleton - St. George,0.8,
502,Stapleton - St. George,0.7,
503,Willowbrook,0.7,
503,Willowbrook,0.8,
504,South Beach - Tottenville,0.3,
504,South Beach - Tottenville,0.2,
