geo_join_id,neighborhood,data_value,message
501,Port Richmond,7,
502,Stapleton - St. George,13.9,
502,Stapleton - St. George,13.2,
503,Willowbrook,13.4,
503,Willowbrook,13.1,
504,South Beach - Tottenville,6.6,
504,South Beach - Tottenville,6.2,
101,Kingsbridge - Riverdale,28.8,
101,Kingsbridge - Riverdale,24.6,
102,Northeast Bronx,16.7,
102,Northeast Bronx,17.1,
103,Fordham - Bronx Pk,21.5,
103,Fordham - Bronx Pk,23.8,
104,Pelham - Throgs Neck,23.9,
104,Pelham - Throgs Neck,22.8,
105,Crotona -Tremont,39.6,
105,Crotona -Tremont,36.4,
106,High Bridge - Morrisania,31.8,
106,High Bridge - Morrisania,36.1,
107,Hunts Point - Mott Haven,21.3,
107,Hunts Point - Mott Haven,20.2,
201,Greenpoint,30.2,
201,Greenpoint,29.7,
202,Downtown - Heights - Slope,41.7,
202,Downtown - Heights - Slope,39.7,
203,Bedford Stuyvesant - Crown Heights,33.8,
203,Bedford Stuyvesant - Crown Heights,26.7,
204,East New York,19.4,
204,East New York,20.1,
205,Sunset Park,30.7,
205,Sunset Park,26.1,
206,Borough Park,21.6,
206,Borough Park,25.6,
207,East Flatbush - Flatbush,26.3,
207,East Flatbush - Flatbush,21,
208,Canarsie - Flatlands,17.9,
208,Canarsie - Flatlands,16,
208,Bensonhurst - Bay Ridge,25.3,
208,Bensonhurst - Bay Ridge,23.1,
210,Coney Island - Sheepshead Bay,15.9,
210,Coney Island - Sheepshead Bay,18.9,
211,Williamsburg - Bushwick,15.5,
211,Williamsburg - Bushwick,17,
301,Washington Heights,44.4,
301,Washington Heights,46.9,
302,Central Harlem - Morningside Heights,36.9,
302,Central Harlem - Morningside Heights,39.4,
303,East Harlem,53.1,
303,East Harlem,59.7,
304,Upper West Side,50.1,
304,Upper West Side,49.5,
305,Upper East Side,52.2,
305,Upper East Side,54.7,
306,Chelsea - Clinton,45.2,
306,Chelsea - Clinton,46.1,
307,Gramercy Park - Murray Hill,78.6,
307,Gramercy Park - Murray Hill,68.6,
308,Greenwich Village - SoHo,52.4,
308,Greenwich Village - SoHo,47.5,
309,Union Square - Lower East Side,52.9,
309,Union Square - Lower East Side,45.8,
310,Lower Manhattan,39.8,
310,Lower Manhattan,36.3,
401,Long Island City - Astoria,18.6,
401,Long Island City - Astoria,25.1,
402,West Queens,40.8,
402,West Queens,44.4,
403,Flushing - Clearview,19.6,
403,Flushing - Clearview,21.1,
404,Bayside - Little Neck,33.8,
404,Bayside - Little Neck,33.8,
405,Ridgewood - Forest Hills,27.4,
405,Ridgewood - Forest Hills,26.3,
406,Fresh Meadows,34.3,
406,Fresh Meadows,36.2,
407,Southwest Queens,21.9,
407,Southwest Queens,24.9,
408,Jamaica,20.6,
408,Jamaica,19.4,
409,Southeast Queens,28.2,
409,Southeast Queens,26.4,
410,Rockaways,4.9,
410,Rockaways,6.7,
501,Port Richmond,7.7,
501,Port Richmond,7,
502,Stapleton - St. George,13.9,
502,Stapleton - St. George,13.2,
503,Willowbrook,13.4,
503,Willowbrook,13.1,
504,South Beach - Tottenville,6.6,
504,South Beach - Tottenville,6.2,
